cinderclient_DELETE_202	cinderclient_DELETE_400	cinderclient_DELETE_500	cinderclient_GET_200	cinderclient_GET_400	cinderclient_GET_404	cinderclient_GET_500	cinderclient_POST_200	cinderclient_POST_202	cinderclient_POST_400	cinderclient_POST_404	cinderclient_POST_500	cinder-scheduler_create_volume	cinder-scheduler_create_volume_ERROR	cinder-volume.localhost.localdomain@lvm_attach_volume	cinder-volume.localhost.localdomain@lvm_attach_volume_ERROR	cinder-volume.localhost.localdomain@lvm_create_volume	cinder-volume.localhost.localdomain@lvm_create_volume_ERROR	cinder-volume.localhost.localdomain@lvm_delete_volume	cinder-volume.localhost.localdomain@lvm_delete_volume_ERROR	cinder-volume.localhost.localdomain@lvm_detach_volume	cinder-volume.localhost.localdomain@lvm_detach_volume_ERROR	cinder-volume.localhost.localdomain@lvm_initialize_connection	cinder-volume.localhost.localdomain@lvm_initialize_connection_ERROR	cinder-volume.localhost.localdomain@lvm_terminate_connection	cinder-volume.localhost.localdomain@lvm_terminate_connection_ERROR	compute_attach_volume	compute_build_and_run_instance	compute_external_instance_event	compute_reboot_instance	compute_reserve_block_device_name	compute_terminate_instance	conductor_build_instances	conductor_schedule_and_build_instances	conductor_schedule_and_build_instances_ERROR	consoleauth_delete_tokens_for_instance	consoleauth_delete_tokens_for_instance_ERROR	dhcp_agent_network_create_end	dhcp_agent_network_delete_end	dhcp_agent_port_create_end	dhcp_agent_port_create_end_ERROR	dhcp_agent_port_delete_end	dhcp_agent_port_update_end	dhcp_agent_subnet_create_end	dhcp_agent_subnet_delete_end	ipsec_driver_get_vpn_services_on_host	l3_agent_router_deleted	l3_agent_routers_updated	neutronclient_DELETE_204	neutronclient_POST_201	neutronclient_PUT_200	neutron-vo-Network-1.0_push	neutron-vo-Port-1.1_push	neutron-vo-Port-1.1_push_ERROR	neutron-vo-SecurityGroup-1.0_push	neutron-vo-SecurityGroupRule-1.0_push	neutron-vo-Subnet-1.0_push	neutron-vo-Subnet-1.0_push_ERROR	novaclient_DELETE_202	novaclient_DELETE_204	novaclient_DELETE_500	novaclient_GET_200	novaclient_GET_400	novaclient_GET_404	novaclient_GET_500	novaclient_POST_200	novaclient_POST_202	novaclient_POST_400	novaclient_POST_403	novaclient_POST_404	novaclient_POST_409	novaclient_POST_500	q-agent-notifier-network-delete_network_delete	q-agent-notifier-network-delete_network_delete_ERROR	q-agent-notifier-port-delete_port_delete	q-agent-notifier-port-update_port_update	q-agent-notifier-port-update_port_update_ERROR	q-agent-notifier-security_group-update_security_groups_member_updated	q-agent-notifier-security_group-update_security_groups_provider_updated	q-agent-notifier-security_group-update_security_groups_provider_updated_ERROR	q-agent-notifier-security_group-update_security_groups_rule_updated	q-firewall-plugin_get_firewalls_for_tenant	q-l3-plugin_sync_routers	q-l3-plugin_sync_routers_ERROR	q-l3-plugin_update_floatingip_statuses	q-plugin_bulk_pull	q-plugin_bulk_pull_ERROR	q-plugin_create_dhcp_port	q-plugin_create_dhcp_port_ERROR	q-plugin_dhcp_ready_on_ports	q-plugin_get_active_networks_info	q-plugin_get_active_networks_info_ERROR	q-plugin_get_network_info	q-plugin_get_network_info_ERROR	q-plugin_get_ports	q-plugin_release_dhcp_port	q-plugin_update_device_list	q-plugin_update_device_list_ERROR	scheduler_delete_instance_info	scheduler_delete_instance_info_ERROR	scheduler_select_destinations	scheduler_select_destinations_ERROR	scheduler_update_instance_info	scheduler_update_instance_info_ERROR
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	40	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	22	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	13	4	0	3	0	36	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	27	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	13	4	0	3	0	36	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	30	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	12	4	0	3	0	32	3	17	0	1	0	1	0	1	0
1	0	0	7	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	4	2	6	6	1	1	3	1	4	1	0	1	2	21	0	3	1	2	0	1	1	0	30	0	9	0	1	1	1	0	0	2	0	1	0	5	2	0	2	4	0	1	3	3	1	0	1	0	1	0	7	3	0	3	0	0	2	7	0	0	0	1	1	0	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	28	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	44	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	30	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	6	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	6	0	6	8	1	1	4	1	4	0	1	2	2	22	0	3	1	2	0	1	0	0	15	0	9	15	1	1	0	0	2	0	0	1	0	5	3	0	4	4	0	1	4	4	0	0	1	0	1	0	10	3	0	3	0	0	2	9	0	0	0	1	0	0	0
1	0	0	7	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	5	0	5	6	1	1	4	1	4	0	0	1	2	18	0	3	1	2	0	1	1	0	30	0	9	0	1	1	1	0	0	2	0	1	0	4	2	0	0	4	0	1	4	4	0	0	1	0	1	0	7	3	0	3	0	0	2	9	0	0	0	1	0	0	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	2	0	13	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	7	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	25	0	3	1	2	0	1	1	0	30	0	9	0	9	3	0	0	0	0	0	1	0	5	3	0	7	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	6	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	5	6	1	1	4	1	4	0	0	1	2	18	0	3	1	2	0	1	0	0	22	0	9	0	1	0	0	1	0	0	0	1	0	4	2	0	0	4	0	1	4	4	0	0	1	0	1	0	7	3	0	3	0	0	2	9	0	0	0	0	0	0	0
1	0	0	7	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	7	0	7	9	1	1	4	1	4	1	1	2	2	25	0	3	1	2	0	1	1	0	30	0	9	0	1	1	1	0	1	2	0	1	0	6	3	0	4	7	0	1	4	4	0	0	1	0	2	0	12	4	0	3	0	0	3	11	0	0	0	1	1	0	0
1	0	0	7	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	1	0	1	1	6	0	6	8	1	1	4	1	4	1	1	2	2	22	0	3	1	2	0	1	1	0	30	0	9	0	3	1	1	0	0	2	0	1	0	5	3	0	4	4	0	1	4	4	0	0	1	0	1	0	11	3	0	3	0	0	2	9	0	0	0	1	1	0	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	28	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	7	0	1	6	6	0	2	1	0	2	0	9	4	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	12	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	7	0	1	6	6	0	2	1	0	2	0	11	4	0	3	0	30	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	38	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	42	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	30	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	30	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	2	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	12	4	0	3	0	34	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	13	4	0	3	0	38	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	28	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	38	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	12	4	0	3	0	36	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	7	0	1	6	6	0	2	1	0	2	0	10	4	0	3	0	40	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	7	0	1	6	6	0	2	1	0	2	0	11	4	0	3	0	26	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	26	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	7	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	9	3	0	0	0	0	0	1	0	6	3	0	7	8	0	1	6	6	0	2	1	0	2	0	14	4	0	3	0	32	3	17	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	38	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	36	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	31	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	24	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	7	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	25	0	3	1	2	0	1	1	0	30	0	9	0	9	3	0	0	0	0	0	1	0	5	3	0	7	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	44	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	10	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	32	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	7	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	29	0	3	1	2	0	1	1	0	30	0	9	0	9	3	0	0	0	0	0	1	0	6	3	0	7	8	0	1	6	6	0	2	1	0	2	0	13	4	0	3	0	28	3	18	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	6	0	6	8	1	1	6	1	6	1	1	3	2	26	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	5	3	0	8	4	0	1	6	6	0	2	1	0	1	0	11	3	0	3	0	34	2	15	0	1	0	1	0	1	0
1	0	0	10	0	1	0	1	5	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	8	1	1	1	0	1	0	1	0	1	1	7	0	7	9	1	1	6	1	6	1	1	3	2	30	0	3	1	2	0	1	1	0	30	0	9	0	10	3	0	0	0	0	0	1	0	6	3	0	8	8	0	1	6	6	0	2	1	0	2	0	13	4	0	3	0	30	3	18	0	1	0	1	0	1	0
